,movieId,title,genres,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir
3790,5299.0,My Big Fat Greek Wedding (2002),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,5300.0,3:10 to Yuma (1957),"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
3792,5303.0,Joe Versus the Volcano (1990),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,5304.0,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)","['Drama', 'War']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3794,5307.0,Taking Care of Business (1990),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,5308.0,Three Men and a Baby (1987),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,5309.0,Three Men and a Little Lady (1990),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,5311.0,"Watcher in the Woods, The (1980)","['Children', 'Horror', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
3798,5312.0,Murder by Numbers (2002),"['Crime', 'Thriller']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3799,5313.0,The Scorpion King (2002),"['Action', 'Adventure', 'Fantasy', 'Thriller']",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3800,5316.0,Enigma (2001),"['Romance', 'Thriller']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3801,5319.0,Nine Queens (Nueve reinas) (2000),"['Crime', 'Thriller']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3802,5321.0,"Triumph of Love, The (2001)",['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,5322.0,World Traveler (2001),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3804,5323.0,Jason X (2002),"['Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3805,5324.0,Life or Something Like It (2002),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,5325.0,Dogtown and Z-Boyz (2001),['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3807,5328.0,Rain (2001),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3808,5329.0,"Salton Sea, The (2002)","['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3809,5333.0,Bob le Flambeur (1955),"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3810,5334.0,Cadillac Man (1990),"['Comedy', 'Crime']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3811,5337.0,Delirious (1991),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,5338.0,Full Moon in Blue Water (1988),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3813,5339.0,Husbands and Wives (1992),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3814,5341.0,Lenny (1974),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3815,5345.0,Triumph of the Spirit (1989),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3816,5346.0,Wild Orchid (1990),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3817,5347.0,Deuces Wild (2002),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3818,5348.0,Hollywood Ending (2002),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3819,5349.0,Spider-Man (2002),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3820,5353.0,Butterflies Are Free (1972),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3821,5356.0,"Giant Spider Invasion, The (1975)","['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3822,5357.0,Iron Will (1994),['Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,5358.0,Mountains of the Moon (1990),['Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,5361.0,White Fang (1991),['Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,5363.0,"New Guy, The (2002)",['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,5364.0,Unfaithful (2002),"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3827,5365.0,"Lady and the Duke, The (Anglaise et le duc, L') (2001)","['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3828,5372.0,Calamity Jane (1953),"['Musical', 'Western']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3829,5373.0,"Cranes Are Flying, The (Letyat zhuravli) (1957)","['Drama', 'Romance', 'War']",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3830,5375.0,"Harvey Girls, The (1946)","['Comedy', 'Musical', 'Western']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3831,5377.0,About a Boy (2002),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3832,5378.0,Star Wars: Episode II - Attack of the Clones (2002),"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3833,5379.0,"Believer, The (2001)",['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3834,5380.0,"Importance of Being Earnest, The (2002)","['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3835,5382.0,Every Which Way But Loose (1978),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,5384.0,I Want to Live! (1958),"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3837,5385.0,"Last Waltz, The (1978)",['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3838,5387.0,Enough (2002),"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3839,5388.0,Insomnia (2002),"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
3840,5389.0,Spirit: Stallion of the Cimarron (2002),"['Adventure', 'Animation', 'Children', 'Western']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3841,5390.0,CQ (2001),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3842,5391.0,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3843,5397.0,Monkey Business (1952),"['Comedy', 'Sci-Fi']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3844,5398.0,Requiem for a Heavyweight (1962),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3845,5400.0,"Sum of All Fears, The (2002)","['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3846,5401.0,Undercover Brother (2002),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,5404.0,84 Charing Cross Road (1987),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3848,5409.0,Rapid Fire (1992),['Action'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3849,5410.0,Silent Running (1972),"['Drama', 'Sci-Fi']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3850,5414.0,Bad Company (2002),"['Action', 'Comedy', 'Crime']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3851,5415.0,Divine Secrets of the Ya-Ya Sisterhood (2002),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3852,5416.0,Cherish (2002),"['Comedy', 'Drama', 'Thriller']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3853,5417.0,"Fast Runner, The (Atanarjuat) (2001)","['Drama', 'Fantasy']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3854,5418.0,"Bourne Identity, The (2002)","['Action', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
3855,5419.0,Scooby-Doo (2002),"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Mystery']",1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3856,5420.0,Windtalkers (2002),"['Action', 'Drama', 'War']",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3857,5421.0,"Dangerous Lives of Altar Boys, The (2002)",['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3858,5422.0,"Emperor's New Clothes, The (2001)",['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,5423.0,Gangster No. 1 (2000),"['Action', 'Crime', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
3860,5424.0,Harvard Man (2001),"['Crime', 'Drama', 'Romance', 'Thriller']",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
3861,5425.0,Dark Blue World (Tmavomodrý svet) (2001),"['Drama', 'War']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3862,5427.0,Caveman (1981),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,5428.0,Cheech & Chong's The Corsican Brothers (1984),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,5433.0,Silver Bullet (Stephen King's Silver Bullet) (1985),"['Adventure', 'Drama', 'Horror', 'Mystery', 'Thriller']",1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
3865,5434.0,"Sorry, Wrong Number (1948)","['Drama', 'Film-Noir', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3866,5435.0,Hombre (1967),['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3867,5437.0,"Manhattan Project, The (1986)","['Comedy', 'Sci-Fi', 'Thriller']",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3868,5438.0,Men at Work (1990),"['Action', 'Comedy']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3869,5440.0,She Wore a Yellow Ribbon (1949),['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3870,5442.0,V. I. Warshawski (1991),"['Action', 'Comedy', 'Crime']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3871,5443.0,Juwanna Mann (2002),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,5444.0,Lilo & Stitch (2002),"['Adventure', 'Animation', 'Children', 'Sci-Fi']",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3873,5445.0,Minority Report (2002),"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
3874,5446.0,Rabbit-Proof Fence (2002),"['Adventure', 'Drama']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3875,5447.0,Sunshine State (2002),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3876,5448.0,Hey Arnold! The Movie (2002),"['Adventure', 'Animation', 'Children', 'Comedy']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,5449.0,Mr. Deeds (2002),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,5450.0,Lovely & Amazing (2001),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3879,5451.0,Pumpkin (2002),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3880,5452.0,Look Who's Talking Now (1993),"['Children', 'Comedy', 'Romance']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,5454.0,Mo' Money (1992),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,5455.0,"Object of Beauty, The (1991)","['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3883,5456.0,Wagons East (1994),"['Comedy', 'Western']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3884,5458.0,Like Mike (2002),"['Children', 'Comedy', 'Fantasy']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,5459.0,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),"['Action', 'Comedy', 'Sci-Fi']",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3886,5460.0,"Powerpuff Girls, The (2002)","['Action', 'Animation', 'Children', 'Comedy']",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3887,5461.0,Me Without You (2001),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3888,5462.0,"Crocodile Hunter: Collision Course, The (2002)","['Adventure', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,5463.0,Reign of Fire (2002),"['Action', 'Adventure', 'Fantasy']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3890,5464.0,Road to Perdition (2002),"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3891,5465.0,All About Lily Chou-Chou (Riri Shushu no subete) (2001),"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3892,5466.0,My Wife is an Actress (Ma Femme est une Actrice) (2001),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3893,5468.0,20 Million Miles to Earth (1957),['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3894,5470.0,The Importance of Being Earnest (1952),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,5471.0,Perfect (1985),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3896,5472.0,1776 (1972),"['Children', 'Drama', 'Musical']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3897,5475.0,Z (1969),"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3898,5476.0,Halloween: Resurrection (Halloween 8) (2002),"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3899,5477.0,Sex and Lucia (Lucía y el sexo) (2001),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3900,5478.0,Eight Legged Freaks (2002),"['Action', 'Comedy', 'Horror', 'Sci-Fi']",0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3901,5479.0,K-19: The Widowmaker (2002),"['Action', 'Adventure', 'Drama', 'Thriller']",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3902,5480.0,Stuart Little 2 (2002),"['Children', 'Comedy']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,5481.0,Austin Powers in Goldmember (2002),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,5483.0,"Kid Stays in the Picture, The (2002)",['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3905,5485.0,Tadpole (2002),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3906,5486.0,Who Is Cletis Tout? (2001),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,5489.0,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3908,5490.0,The Big Bus (1976),"['Action', 'Comedy']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3909,5493.0,In Like Flint (1967),"['Action', 'Adventure', 'Comedy']",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3910,5497.0,Our Man Flint (1965),"['Adventure', 'Comedy', 'Sci-Fi']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3911,5498.0,Red Beard (Akahige) (1965),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3912,5499.0,Robin and Marian (1976),"['Adventure', 'Drama', 'Romance']",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3913,5500.0,Top Secret! (1984),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,5501.0,"Master of Disguise, The (2002)","['Comedy', 'Mystery']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3915,5502.0,Signs (2002),"['Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3916,5503.0,"Last Kiss, The (Ultimo bacio, L') (2001)","['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3917,5504.0,Spy Kids 2: The Island of Lost Dreams (2002),"['Adventure', 'Children']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,5505.0,"Good Girl, The (2002)","['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,5506.0,Blood Work (2002),"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
3920,5507.0,xXx (2002),"['Action', 'Crime', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
3921,5508.0,24 Hour Party People (2002),"['Comedy', 'Drama', 'Musical']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3922,5512.0,Secret Ballot (Raye makhfi) (2001),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,5513.0,Martin Lawrence Live: Runteldat (2002),"['Comedy', 'Documentary']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3924,5515.0,Songs From the Second Floor (Sånger från andra våningen) (2000),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3925,5521.0,"Principal, The (1987)","['Action', 'Crime', 'Drama']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3926,5522.0,Rollerball (1975),"['Action', 'Drama', 'Sci-Fi']",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3927,5523.0,"Adventures of Pluto Nash, The (2002)","['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3928,5524.0,Blue Crush (2002),"['Adventure', 'Drama', 'Romance']",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3929,5525.0,Mostly Martha (Bella Martha) (2001),"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3930,5527.0,Possession (2002),"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3931,5528.0,One Hour Photo (2002),"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3932,5529.0,Serving Sara (2002),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,5530.0,Simone (S1m0ne) (2002),"['Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3934,5531.0,Undisputed (2002),['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3935,5532.0,Amy's O (a.k.a. Amy's Orgasm) (2001),"['Comedy', 'Romance']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,5537.0,Satin Rouge (2002),"['Drama', 'Musical']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3937,5538.0,"Care Bears Movie, The (1985)","['Animation', 'Children', 'Fantasy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,5539.0,Care Bears Movie II: A New Generation (1986),"['Animation', 'Children']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,5540.0,Clash of the Titans (1981),"['Action', 'Adventure', 'Fantasy', 'Romance']",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3940,5541.0,Hot Shots! (1991),"['Action', 'Comedy', 'Romance', 'War']",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3941,5543.0,"Swarm, The (1978)","['Action', 'Horror', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3942,5544.0,Time After Time (1979),"['Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3943,5548.0,Down and Out in Beverly Hills (1986),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,5550.0,Love Me Tender (1956),"['Musical', 'Western']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3945,5553.0,Stakeout (1987),"['Comedy', 'Crime', 'Romance', 'Thriller']",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
3946,5556.0,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),"['Crime', 'Horror', 'Thriller']",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3947,5560.0,À nous la liberté (Freedom for Us) (1931),"['Comedy', 'Musical']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3948,5562.0,Snipes (2001),"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3949,5563.0,City by the Sea (2002),"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3950,5564.0,Swimfan (2002),['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3951,5568.0,Johnny Dangerously (1984),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,5569.0,"Last House on the Left, The (1972)","['Crime', 'Horror', 'Thriller']",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3953,5570.0,Thesis (Tesis) (1996),"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3954,5572.0,Barbershop (2002),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,5573.0,Stealing Harvard (2002),"['Comedy', 'Crime']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3956,5574.0,"Transporter, The (2002)","['Action', 'Crime']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3957,5575.0,Alias Betty (Betty Fisher et autres histoires) (2001),"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3958,5577.0,Igby Goes Down (2002),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3959,5580.0,Aspen Extreme (1993),['Action'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3960,5581.0,Betsy's Wedding (1990),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,5582.0,Captain Ron (1992),"['Adventure', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,5584.0,Ernest Goes to Jail (1990),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,5585.0,Ernest Scared Stupid (1991),['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,5588.0,"Hills Have Eyes, The (1977)",['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3965,5589.0,Indian Summer (1993),"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3966,5590.0,"Mack, The (1973)",['Crime'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3967,5591.0,Monkey Trouble (1994),"['Children', 'Comedy']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,5596.0,Spaced Invaders (1990),"['Adventure', 'Comedy', 'Sci-Fi']",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3969,5597.0,Suburban Commando (1991),"['Comedy', 'Sci-Fi']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3970,5601.0,"Yearling, The (1946)","['Children', 'Drama']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3971,5602.0,"Ladykillers, The (1955)","['Comedy', 'Crime']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3972,5603.0,"Lavender Hill Mob, The (1951)","['Comedy', 'Crime']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3973,5604.0,"Man in the White Suit, The (1951)","['Comedy', 'Sci-Fi']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
